current_path,project,proposed_path,action
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/tokenizer.model.metadata,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/tokenizer.model.metadata,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/tokenizer_config.json.lock,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/tokenizer_config.json.lock,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/tokenizer_config.json.metadata,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/tokenizer_config.json.metadata,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/trainer_state.json.lock,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/trainer_state.json.lock,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/trainer_state.json.metadata,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/trainer_state.json.metadata,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/training_args.bin.lock,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/training_args.bin.lock,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/training_args.bin.metadata,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/download/training_args.bin.metadata,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/trees/1bdf5f8b75fb26acc80b08aba7f1979e8e9b12bd.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/Quilt-Llava-v1.5-7b/.cache/huggingface/trees/1bdf5f8b75fb26acc80b08aba7f1979e8e9b12bd.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/X.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/X.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/direct_recurrence_oof.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/direct_recurrence_oof.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/direct_recurrence_pca_sweep.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/direct_recurrence_pca_sweep.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/marker_scores.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/marker_scores.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/meta.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/meta.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/pool_comparison_summary.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/pool_comparison_summary.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_bottomTile0_score-2.23.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_bottomTile0_score-2.23.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_bottomTile1_score-1.94.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_bottomTile1_score-1.94.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_bottomTile2_score-1.44.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_bottomTile2_score-1.44.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_topTile0_score4.53.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_topTile0_score4.53.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_topTile1_score4.24.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_topTile1_score4.24.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_topTile2_score3.64.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0131_topTile2_score3.64.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_bottomTile0_score-1.94.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_bottomTile0_score-1.94.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_bottomTile1_score-1.13.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_bottomTile1_score-1.13.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_bottomTile2_score-1.03.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_bottomTile2_score-1.03.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_topTile0_score4.28.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_topTile0_score4.28.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_topTile1_score4.12.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_topTile1_score4.12.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_topTile2_score3.34.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0457_topTile2_score3.34.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_bottomTile0_score-1.08.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_bottomTile0_score-1.08.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_bottomTile1_score-1.04.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_bottomTile1_score-1.04.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_bottomTile2_score-0.28.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_bottomTile2_score-0.28.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_topTile0_score4.84.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_topTile0_score4.84.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_topTile1_score4.28.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_topTile1_score4.28.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_topTile2_score3.93.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/HIGHslide_case_radboud_0652_topTile2_score3.93.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_bottomTile0_score-3.69.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_bottomTile0_score-3.69.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_bottomTile1_score-3.53.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_bottomTile1_score-3.53.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_bottomTile2_score-3.41.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_bottomTile2_score-3.41.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_topTile0_score0.70.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_topTile0_score0.70.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_topTile1_score0.34.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_topTile1_score0.34.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_topTile2_score0.29.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0491_topTile2_score0.29.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_bottomTile0_score-3.35.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_bottomTile0_score-3.35.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_bottomTile1_score-2.99.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_bottomTile1_score-2.99.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_bottomTile2_score-2.79.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_bottomTile2_score-2.79.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_topTile0_score2.28.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_topTile0_score2.28.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_topTile1_score2.21.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_topTile1_score2.21.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_topTile2_score1.44.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0576_topTile2_score1.44.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_bottomTile0_score-3.76.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_bottomTile0_score-3.76.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_bottomTile1_score-3.32.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_bottomTile1_score-3.32.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_bottomTile2_score-2.98.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_bottomTile2_score-2.98.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_topTile0_score2.61.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_topTile0_score2.61.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_topTile1_score2.30.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_topTile1_score2.30.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_topTile2_score1.96.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_conch_cache/tile_viz/LOWslide_case_radboud_0602_topTile2_score1.96.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/X.npy,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/X.npy,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/direct_recurrence_oof.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/direct_recurrence_oof.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/direct_recurrence_pca_sweep.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/direct_recurrence_pca_sweep.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/meta.csv,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/leopard_virchow_cache/meta.csv,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/.gitattributes,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/.gitattributes,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/.gitignore,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/.gitignore,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/CODE_OF_CONDUCT.md,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/CODE_OF_CONDUCT.md,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/LICENSE,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/LICENSE,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/README.md,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/README.md,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/SECURITY.md,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/SECURITY.md,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/SUPPORT.md,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/SUPPORT.md,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/download_data.sh,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/download_data.sh,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/pyproject.toml,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/pyproject.toml,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/llava_med_image_urls.jsonl,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/llava_med_image_urls.jsonl,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/llava_med_test_image_urls.jsonl,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/llava_med_test_image_urls.jsonl,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/alignment/llava_med_alignment_500k.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/alignment/llava_med_alignment_500k.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/eval/llava_med_eval_qa50_fig_captions.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/eval/llava_med_eval_qa50_fig_captions.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/eval/llava_med_eval_qa50_qa.jsonl,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/eval/llava_med_eval_qa50_qa.jsonl,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/eval/llava_med_qa50_instruct_caption_in_text_cleaned-60k-3epoch.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/eval/llava_med_qa50_instruct_caption_in_text_cleaned-60k-3epoch.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_10k.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_10k.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_60k.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_60k.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_60k_inline_mention.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_60k_inline_mention.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_fig_captions.json,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/data/instruct/llava_med_instruct_fig_captions.json,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/docs/llava_med_performance.md,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/docs/llava_med_performance.md,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_logo.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_logo.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_chat.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_chat.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_chat_example1.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_chat_example1.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_chat_example2.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_chat_example2.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_dataset.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_dataset.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_logo.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_logo.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_pipeline.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_pipeline.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_vqa.png,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/images/llava_med_vqa.png,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/__init__.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/__init__.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/constants.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/constants.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/conversation.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/conversation.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/mm_utils.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/mm_utils.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/utils.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/utils.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/eval_multimodal_chat_gpt_score.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/eval_multimodal_chat_gpt_score.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/llm.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/llm.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/model_vqa.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/model_vqa.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/summarize_gpt_review.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/summarize_gpt_review.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/util.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/eval/util.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/__init__.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/__init__.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/builder.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/builder.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/llava_arch.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/llava_arch.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/language_model/llava_mistral.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/language_model/llava_mistral.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/multimodal_encoder/builder.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/multimodal_encoder/builder.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/multimodal_encoder/clip_encoder.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/multimodal_encoder/clip_encoder.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/multimodal_projector/builder.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/model/multimodal_projector/builder.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/__init__.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/__init__.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/cli.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/cli.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/controller.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/controller.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/gradio_web_server.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/gradio_web_server.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/model_worker.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/model_worker.py,retain_or_link
resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/register_worker.py,LOCAL_MODEL_ASSET,resources/projects/prostate_biomarker_validation/model_workspace/llava-med-code/llava/serve/register_worker.py,retain_or_link
