current_path,project,proposed_path,action
projects/prostate_biomarker_validation/code/legacy/pilot_virchow_tcga_prad_recurrence_scalematch.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/pilot_virchow_tcga_prad_recurrence_scalematch.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/pilot_virchow_tcga_prad_spop.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/pilot_virchow_tcga_prad_spop.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_aggregate.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_aggregate.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_claude.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_claude.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_gpt5.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_gpt5.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_llavamed.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_llavamed.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_quilt.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/pilot_vlm_benchmark_quilt.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/run_marker7_common_source_sensitivity.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/run_marker7_common_source_sensitivity.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/run_stability_marker7.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/run_stability_marker7.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/run_stability_nadt.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/run_stability_nadt.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/run_stability_tcga.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/run_stability_tcga.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/run_stability_tmux.sh,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/run_stability_tmux.sh,already_reorganized
projects/prostate_biomarker_validation/code/legacy/vlm_benchmark_common.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/vlm_benchmark_common.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/vlm_benchmark_llava_common.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/vlm_benchmark_llava_common.py,already_reorganized
projects/prostate_biomarker_validation/code/legacy/vlm_benchmark_testset.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/code/legacy/vlm_benchmark_testset.py,already_reorganized
projects/prostate_biomarker_validation/docs/CODE_AVAILABILITY.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/CODE_AVAILABILITY.md,already_reorganized
projects/prostate_biomarker_validation/docs/RUN_REPRODUCTION.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/RUN_REPRODUCTION.md,already_reorganized
projects/prostate_biomarker_validation/docs/designs/2026-08-07-scientific-reports-manuscript-redesign-design.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/designs/2026-08-07-scientific-reports-manuscript-redesign-design.md,already_reorganized
projects/prostate_biomarker_validation/docs/plans/2026-08-06-stability-grid-aggregation.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/plans/2026-08-06-stability-grid-aggregation.md,already_reorganized
projects/prostate_biomarker_validation/docs/plans/2026-08-07-scientific-reports-manuscript-redesign.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/plans/2026-08-07-scientific-reports-manuscript-redesign.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/01_motivation.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/01_motivation.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/02_approach_and_contributions.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/02_approach_and_contributions.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/03_experimental_results.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/03_experimental_results.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/04_publication_strategy.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/04_publication_strategy.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/05_vlm_benchmark_task_prompt.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/05_vlm_benchmark_task_prompt.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/06_CRITISISM_FROM_OTHERS.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/06_CRITISISM_FROM_OTHERS.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/07_SUGGESTION.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/07_SUGGESTION.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/08_SUGGESTION_2.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/08_SUGGESTION_2.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/09_IMPROVING_SUGGESTION.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/09_IMPROVING_SUGGESTION.md,already_reorganized
projects/prostate_biomarker_validation/docs/study_design/10_protocol_freeze.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/docs/study_design/10_protocol_freeze.md,already_reorganized
projects/prostate_biomarker_validation/manifests/README.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/manifests/README.md,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/ar_site_characteristics.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/ar_site_characteristics.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/ar_site_forest_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/ar_site_forest_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/ar_slide_metadata_availability.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/ar_slide_metadata_availability.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/ar_spop_evidence_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/ar_spop_evidence_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/ar_spop_evidence_run_config.json,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/ar_spop_evidence_run_config.json,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_bootstrap.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_bootstrap.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_folds.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_folds.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_predictions.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_predictions.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_bootstrap.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_bootstrap.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_folds.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_folds.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_predictions.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_predictions.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_nested_virchow_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_final2000_null.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_final2000_null.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_final2000_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_final2000_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_pilot200_null.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_pilot200_null.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_pilot200_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_pilot200_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_smoke2_null.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_smoke2_null.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_smoke2_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/confounder_refit_permutation_smoke2_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/leopard_conch_cache_run.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/leopard_conch_cache_run.log,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/leopard_virchow_cache_run.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/leopard_virchow_cache_run.log,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_calibration_3y_5y.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_calibration_3y_5y.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_delta.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_delta.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_missingness.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_missingness.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_predictions.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_predictions.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_clinical_hierarchy_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_membership_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_membership_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_cells.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_cells.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_paired_deltas.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_paired_deltas.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_run_config.json,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_run_config.json,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_run_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_common_source_sensitivity_run_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_extended_confounder_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_extended_confounder_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_bootstrap_replicates.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_bootstrap_replicates.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_common_cohort_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_common_cohort_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_fold_diagnostics.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_fold_diagnostics.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_oof_survival_predictions.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_oof_survival_predictions.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_paired_deltas.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_paired_deltas.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_paired_run_config.json,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_paired_run_config.json,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_paired_run_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_survival_paired_run_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/marker7_td_auc_curve.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/marker7_td_auc_curve.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/panda_conch_cache_run.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/panda_conch_cache_run.log,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/pfi_endpoint_concordance.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/pfi_endpoint_concordance.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/pfi_performance_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/pfi_performance_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/revision_global_fdr_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/revision_global_fdr_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/spop_classweight_ablation_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/spop_classweight_ablation_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/spop_power_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/spop_power_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/spop_site_predictions.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/spop_site_predictions.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/spop_site_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/spop_site_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_cell_results.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_cell_results.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_contrast_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_contrast_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_fold_assignments.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_fold_assignments.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_fold_results.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_fold_results.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_grid_spec.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_grid_spec.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_qc_report.json,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_qc_report.json,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_run_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_run_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/stability_tile_coordinate_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/stability_tile_coordinate_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/statistical_corrections_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/statistical_corrections_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_mapping.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_mapping.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_patient_predictions.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_patient_predictions.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_run_config.json,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_run_config.json,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_run_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/tcga_cdr_pfi_run_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/tcga_prad_conch_cache_run.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/tcga_prad_conch_cache_run.log,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/tcga_prad_label_benchmark_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/tcga_prad_label_benchmark_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/tcga_prad_scale_tile_sensitivity_summary.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/tcga_prad_scale_tile_sensitivity_summary.csv,already_reorganized
projects/prostate_biomarker_validation/outputs/legacy/virchow_tcga_prad_scalematch_run.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/outputs/legacy/virchow_tcga_prad_scalematch_run.log,already_reorganized
projects/prostate_biomarker_validation/paper/MajorRevision-v1-completion-plan.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/MajorRevision-v1-completion-plan.md,already_reorganized
projects/prostate_biomarker_validation/paper/MajorRevision-v1-compliance-report.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/MajorRevision-v1-compliance-report.md,already_reorganized
projects/prostate_biomarker_validation/paper/MajorRevision-v1-experiment-status-2026-08-06.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/MajorRevision-v1-experiment-status-2026-08-06.md,already_reorganized
projects/prostate_biomarker_validation/paper/MajorRevision-v1-remaining-experiments-and-revision-plan.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/MajorRevision-v1-remaining-experiments-and-revision-plan.md,already_reorganized
projects/prostate_biomarker_validation/paper/MajorRevision-v1.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/MajorRevision-v1.md,already_reorganized
projects/prostate_biomarker_validation/paper/REVISION_PROMPT_TIER1-2.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/REVISION_PROMPT_TIER1-2.md,already_reorganized
projects/prostate_biomarker_validation/paper/StandfordReview.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/StandfordReview.md,already_reorganized
projects/prostate_biomarker_validation/paper/author_action_items.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/author_action_items.md,already_reorganized
projects/prostate_biomarker_validation/paper/build_revision_package.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/build_revision_package.py,already_reorganized
projects/prostate_biomarker_validation/paper/claim_evidence_matrix.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/claim_evidence_matrix.csv,already_reorganized
projects/prostate_biomarker_validation/paper/claim_evidence_matrix.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/claim_evidence_matrix.md,already_reorganized
projects/prostate_biomarker_validation/paper/compliance_report.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/compliance_report.md,already_reorganized
projects/prostate_biomarker_validation/paper/endpoint_hierarchy.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/endpoint_hierarchy.csv,already_reorganized
projects/prostate_biomarker_validation/paper/endpoint_hierarchy.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/endpoint_hierarchy.md,already_reorganized
projects/prostate_biomarker_validation/paper/figure_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/paper/generate_submission_tables.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/generate_submission_tables.py,already_reorganized
projects/prostate_biomarker_validation/paper/main.aux,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/main.aux,already_reorganized
projects/prostate_biomarker_validation/paper/main.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/main.log,already_reorganized
projects/prostate_biomarker_validation/paper/main.out,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/main.out,already_reorganized
projects/prostate_biomarker_validation/paper/main.pdf,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/main.pdf,already_reorganized
projects/prostate_biomarker_validation/paper/main.tex,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/main.tex,already_reorganized
projects/prostate_biomarker_validation/paper/main_argument_preview.pdf,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/main_argument_preview.pdf,already_reorganized
projects/prostate_biomarker_validation/paper/main_build.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/main_build.log,already_reorganized
projects/prostate_biomarker_validation/paper/manuscript_contract.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/manuscript_contract.py,already_reorganized
projects/prostate_biomarker_validation/paper/numeric_consistency_report.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/numeric_consistency_report.csv,already_reorganized
projects/prostate_biomarker_validation/paper/numeric_consistency_report.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/numeric_consistency_report.md,already_reorganized
projects/prostate_biomarker_validation/paper/numeric_qa_mapping.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/numeric_qa_mapping.csv,already_reorganized
projects/prostate_biomarker_validation/paper/protocol_change_log.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/protocol_change_log.csv,already_reorganized
projects/prostate_biomarker_validation/paper/protocol_provenance.json,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/protocol_provenance.json,already_reorganized
projects/prostate_biomarker_validation/paper/reproducibility_report.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/reproducibility_report.md,already_reorganized
projects/prostate_biomarker_validation/paper/results_numeric_derivations.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/results_numeric_derivations.csv,already_reorganized
projects/prostate_biomarker_validation/paper/revision_analysis_plan.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/revision_analysis_plan.md,already_reorganized
projects/prostate_biomarker_validation/paper/revision_execution_summary.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/revision_execution_summary.md,already_reorganized
projects/prostate_biomarker_validation/paper/revision_pdf_build.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/revision_pdf_build.log,already_reorganized
projects/prostate_biomarker_validation/paper/submission_config.py,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/submission_config.py,already_reorganized
projects/prostate_biomarker_validation/paper/supplement_argument_preview.pdf,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/supplement_argument_preview.pdf,already_reorganized
projects/prostate_biomarker_validation/paper/supplement_main.aux,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/supplement_main.aux,already_reorganized
projects/prostate_biomarker_validation/paper/supplement_main.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/supplement_main.log,already_reorganized
projects/prostate_biomarker_validation/paper/supplement_main.out,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/supplement_main.out,already_reorganized
projects/prostate_biomarker_validation/paper/supplement_main.pdf,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/supplement_main.pdf,already_reorganized
projects/prostate_biomarker_validation/paper/supplement_main.tex,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/supplement_main.tex,already_reorganized
projects/prostate_biomarker_validation/paper/supplement_main_build.log,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/supplement_main_build.log,already_reorganized
projects/prostate_biomarker_validation/paper/table_manifest.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/table_manifest.csv,already_reorganized
projects/prostate_biomarker_validation/paper/tier1-2_response_summary.md,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/tier1-2_response_summary.md,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/evidence_axis_matrix.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/evidence_axis_matrix.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig1_qualification_map.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig1_qualification_map.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig2_transportable_signals.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig2_transportable_signals.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig3_molecular_qualification.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig3_molecular_qualification.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig3_primary_snapshot.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig3_primary_snapshot.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig4_confounder_site_audit.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig4_confounder_site_audit.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig5_marker7_transfer.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig5_marker7_transfer.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig6_stability_overview.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig6_stability_overview.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig9_stability_contrasts.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig9_stability_contrasts.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figure_data/fig9_stability_grid.csv,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figure_data/fig9_stability_grid.csv,already_reorganized
projects/prostate_biomarker_validation/paper/figures/fig1_protocol_schematic.pdf,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figures/fig1_protocol_schematic.pdf,already_reorganized
projects/prostate_biomarker_validation/paper/figures/fig1_protocol_schematic.png,prostate_biomarker_validation,projects/prostate_biomarker_validation/paper/figures/fig1_protocol_schematic.png,already_reorganized
